cluster_method,threshold,cluster_parameter,weighted_entropy,relative_num_clusters,weighted_dissimilarity
agglomerative,0.67,389,999,0.07394031552936704,0.4646645188331604
agglomerative,0.67,444,999,0.08439460178673255,0.42951279878616333
agglomerative,0.67,499,999,0.09484888804409808,0.4010528326034546
agglomerative,0.67,555,999,0.1054932522334157,0.37529510259628296
agglomerative,0.67,610,999,0.11594753849078122,0.3458029627799988
agglomerative,0.67,665,999,0.12640182474814673,0.31741952896118164
agglomerative,0.67,721,999,0.13704618893746437,0.3060937523841858
agglomerative,0.67,776,999,0.14750047519482987,0.28667980432510376
agglomerative,0.67,832,999,0.1581448393841475,0.267020046710968
agglomerative,0.67,887,999,0.16859912564151303,0.25076061487197876
agglomerative,0.67,942,999,0.17905341189887855,0.23538744449615479
agglomerative,0.67,998,999,0.18969777608819616,0.21867430210113525
agglomerative,0.67,1053,999,0.20015206234556168,0.2051982879638672
agglomerative,0.67,1108,999,0.2106063486029272,0.19364982843399048
agglomerative,0.67,1164,999,0.2212507127922448,0.18372684717178345
agglomerative,0.67,1219,999,0.23170499904961034,0.17932838201522827
agglomerative,0.67,1274,999,0.24215928530697586,0.17480766773223877
agglomerative,0.67,1330,999,0.25280364949629347,0.17139828205108643
agglomerative,0.67,1385,999,0.263257935753659,0.16704100370407104
agglomerative,0.67,1441,999,0.2739022999429766,0.16375893354415894
agglomerative,0.67,1496,999,0.28435658620034215,0.1604108214378357
agglomerative,0.67,1551,999,0.29481087245770765,0.15748900175094604
agglomerative,0.67,1607,999,0.3054552366470253,0.1544119119644165
agglomerative,0.67,1662,999,0.3159095229043908,0.15119320154190063
agglomerative,0.67,1717,999,0.32636380916175634,0.14777088165283203
agglomerative,0.67,1773,999,0.3370081733510739,0.14371871948242188
agglomerative,0.67,1828,999,0.34746245960843947,0.14090603590011597
agglomerative,0.67,1884,999,0.3581068237977571,0.13733547925949097
agglomerative,0.67,1939,999,0.3685611100551226,0.13441604375839233
agglomerative,0.67,1994,999,0.3790153963124881,0.1315702199935913
agglomerative,0.67,2050,999,0.38965976050180573,0.12895387411117554
agglomerative,0.67,2105,999,0.4001140467591713,0.12613129615783691
agglomerative,0.67,2160,999,0.4105683330165368,0.12309694290161133
agglomerative,0.67,2216,999,0.4212126972058544,0.12018656730651855
agglomerative,0.67,2271,999,0.4316669834632199,0.11730015277862549
agglomerative,0.67,2326,999,0.44212126972058546,0.11460715532302856
agglomerative,0.67,2382,999,0.45276563390990304,0.11194860935211182
agglomerative,0.67,2437,999,0.4632199201672686,0.10916203260421753
agglomerative,0.67,2493,999,0.4738642843565862,0.1062118411064148
agglomerative,0.67,2548,999,0.4843185706139517,0.10316556692123413
agglomerative,0.67,2603,999,0.4947728568713172,0.10009706020355225
agglomerative,0.67,2659,999,0.5054172210606349,0.09710979461669922
agglomerative,0.67,2714,999,0.5158715073180004,0.09375041723251343
agglomerative,0.67,2769,999,0.5263257935753659,0.09072339534759521
agglomerative,0.67,2825,999,0.5369701577646835,0.08808630704879761
agglomerative,0.67,2880,999,0.547424444022049,0.08492642641067505
agglomerative,0.67,2936,999,0.5580688082113666,0.08232486248016357
agglomerative,0.67,2991,999,0.5685230944687322,0.0794898271560669
agglomerative,0.67,3046,999,0.5789773807260977,0.07674986124038696
agglomerative,0.67,3102,999,0.5896217449154153,0.07412481307983398
agglomerative,0.67,3157,999,0.6000760311727809,0.07114136219024658
agglomerative,0.67,3212,999,0.6105303174301464,0.06834501028060913
agglomerative,0.67,3268,999,0.621174681619464,0.06537777185440063
agglomerative,0.67,3323,999,0.6316289678768295,0.06254738569259644
agglomerative,0.67,3378,999,0.642083254134195,0.0599324107170105
agglomerative,0.67,3434,999,0.6527276183235127,0.057363927364349365
agglomerative,0.67,3489,999,0.6631819045808781,0.05474412441253662
agglomerative,0.67,3545,999,0.6738262687701958,0.05241674184799194
agglomerative,0.67,3600,999,0.6842805550275614,0.05016249418258667
agglomerative,0.67,3655,999,0.6947348412849268,0.048027873039245605
agglomerative,0.67,3711,999,0.7053792054742445,0.04596740007400513
agglomerative,0.67,3766,999,0.7158334917316099,0.04371422529220581
agglomerative,0.67,3821,999,0.7262877779889755,0.041697144508361816
agglomerative,0.67,3877,999,0.7369321421782931,0.039817750453948975
agglomerative,0.67,3932,999,0.7473864284356586,0.03797811269760132
agglomerative,0.67,3988,999,0.7580307926249762,0.03635358810424805
agglomerative,0.67,4043,999,0.7684850788823417,0.03449904918670654
agglomerative,0.67,4098,999,0.7789393651397073,0.03274470567703247
agglomerative,0.67,4154,999,0.7895837293290249,0.031235873699188232
agglomerative,0.67,4209,999,0.8000380155863904,0.029815375804901123
agglomerative,0.67,4264,999,0.810492301843756,0.028199195861816406
agglomerative,0.67,4320,999,0.8211366660330736,0.02673804759979248
agglomerative,0.67,4375,999,0.8315909522904391,0.02533477544784546
agglomerative,0.67,4430,999,0.8420452385478046,0.02358466386795044
agglomerative,0.67,4486,999,0.8526896027371222,0.022075414657592773
agglomerative,0.67,4541,999,0.8631438889944877,0.02073150873184204
agglomerative,0.67,4597,999,0.8737882531838054,0.01929372549057007
agglomerative,0.67,4652,999,0.8842425394411709,0.017987370491027832
agglomerative,0.67,4707,999,0.8946968256985364,0.016705870628356934
agglomerative,0.67,4763,999,0.9053411898878541,0.015252530574798584
agglomerative,0.67,4818,999,0.9157954761452195,0.013816118240356445
agglomerative,0.67,4873,999,0.926249762402585,0.01233828067779541
agglomerative,0.67,4929,999,0.9368941265919026,0.010680079460144043
agglomerative,0.67,4984,999,0.9473484128492682,0.0090218186378479
agglomerative,0.67,5040,999,0.9579927770385859,0.007241666316986084
agglomerative,0.67,5095,999,0.9684470632959513,0.005234420299530029
agglomerative,0.67,5150,999,0.9789013495533169,0.0029492974281311035
agglomerative,0.67,5206,999,0.9895457137426344,0.0004096031188964844
agglomerative,0.67,5261,999,1.0,0.0
agglomerative,0.68,1,999,0.00019007793195210037,0.9914277791976929
agglomerative,0.68,56,999,0.01064436418931762,0.9417072534561157
agglomerative,0.68,112,999,0.02128872837863524,0.7884926795959473
agglomerative,0.68,167,999,0.03174301463600076,0.6936532258987427
agglomerative,0.68,222,999,0.04219730089336628,0.6222152709960938
agglomerative,0.68,278,999,0.0528416650826839,0.5760568380355835
agglomerative,0.68,333,999,0.06329595134004942,0.5321991443634033
agglomerative,0.68,389,999,0.07394031552936704,0.4973942041397095
agglomerative,0.68,444,999,0.08439460178673255,0.4621804356575012
agglomerative,0.68,499,999,0.09484888804409808,0.4317094683647156
agglomerative,0.68,555,999,0.1054932522334157,0.4046664237976074
agglomerative,0.68,610,999,0.11594753849078122,0.3747997283935547
agglomerative,0.68,665,999,0.12640182474814673,0.35143327713012695
agglomerative,0.68,721,999,0.13704618893746437,0.3232152462005615
agglomerative,0.68,776,999,0.14750047519482987,0.30201971530914307
agglomerative,0.68,832,999,0.1581448393841475,0.2881092429161072
agglomerative,0.68,887,999,0.16859912564151303,0.27285313606262207
agglomerative,0.68,942,999,0.17905341189887855,0.25249820947647095
agglomerative,0.68,998,999,0.18969777608819616,0.2349017858505249
agglomerative,0.68,1053,999,0.20015206234556168,0.2204819917678833
agglomerative,0.68,1108,999,0.2106063486029272,0.20590871572494507
agglomerative,0.68,1164,999,0.2212507127922448,0.1912030577659607
agglomerative,0.68,1219,999,0.23170499904961034,0.18165290355682373
agglomerative,0.68,1274,999,0.24215928530697586,0.17452764511108398
agglomerative,0.68,1330,999,0.25280364949629347,0.17086678743362427
agglomerative,0.68,1385,999,0.263257935753659,0.16661757230758667
agglomerative,0.68,1441,999,0.2739022999429766,0.1632155179977417
agglomerative,0.68,1496,999,0.28435658620034215,0.1602557897567749
agglomerative,0.68,1551,999,0.29481087245770765,0.15710020065307617
agglomerative,0.68,1607,999,0.3054552366470253,0.1537102460861206
agglomerative,0.68,1662,999,0.3159095229043908,0.1506108045578003
agglomerative,0.68,1717,999,0.32636380916175634,0.14780515432357788
agglomerative,0.68,1773,999,0.3370081733510739,0.14326369762420654
agglomerative,0.68,1828,999,0.34746245960843947,0.14062201976776123
agglomerative,0.68,1884,999,0.3581068237977571,0.13691610097885132
agglomerative,0.68,1939,999,0.3685611100551226,0.13437610864639282
agglomerative,0.68,1994,999,0.3790153963124881,0.1315869688987732
agglomerative,0.68,2050,999,0.38965976050180573,0.1288970708847046
agglomerative,0.68,2105,999,0.4001140467591713,0.12607157230377197
agglomerative,0.68,2160,999,0.4105683330165368,0.12305963039398193
agglomerative,0.68,2216,999,0.4212126972058544,0.12016016244888306
agglomerative,0.68,2271,999,0.4316669834632199,0.11731821298599243
agglomerative,0.68,2326,999,0.44212126972058546,0.11461049318313599
agglomerative,0.68,2382,999,0.45276563390990304,0.11195051670074463
agglomerative,0.68,2437,999,0.4632199201672686,0.10916250944137573
agglomerative,0.68,2493,999,0.4738642843565862,0.1062120795249939
agglomerative,0.68,2548,999,0.4843185706139517,0.10316598415374756
agglomerative,0.68,2603,999,0.4947728568713172,0.1000974178314209
agglomerative,0.68,2659,999,0.5054172210606349,0.09711027145385742
agglomerative,0.68,2714,999,0.5158715073180004,0.09375101327896118
agglomerative,0.68,2769,999,0.5263257935753659,0.09072434902191162
agglomerative,0.68,2825,999,0.5369701577646835,0.08808684349060059
agglomerative,0.68,2880,999,0.547424444022049,0.08492612838745117
agglomerative,0.68,2936,999,0.5580688082113666,0.08232510089874268
agglomerative,0.68,2991,999,0.5685230944687322,0.0794903039932251
agglomerative,0.68,3046,999,0.5789773807260977,0.07675057649612427
agglomerative,0.68,3102,999,0.5896217449154153,0.07412528991699219
agglomerative,0.68,3157,999,0.6000760311727809,0.07114183902740479
agglomerative,0.68,3212,999,0.6105303174301464,0.06834501028060913
agglomerative,0.68,3268,999,0.621174681619464,0.06537759304046631
agglomerative,0.68,3323,999,0.6316289678768295,0.06254798173904419
agglomerative,0.68,3378,999,0.642083254134195,0.059932589530944824
agglomerative,0.68,3434,999,0.6527276183235127,0.05736374855041504
agglomerative,0.68,3489,999,0.6631819045808781,0.05474364757537842
agglomerative,0.68,3545,999,0.6738262687701958,0.05241596698760986
agglomerative,0.68,3600,999,0.6842805550275614,0.05016213655471802
agglomerative,0.68,3655,999,0.6947348412849268,0.04802745580673218
agglomerative,0.68,3711,999,0.7053792054742445,0.04596734046936035
agglomerative,0.68,3766,999,0.7158334917316099,0.04371422529220581
agglomerative,0.68,3821,999,0.7262877779889755,0.04169720411300659
agglomerative,0.68,3877,999,0.7369321421782931,0.03981751203536987
agglomerative,0.68,3932,999,0.7473864284356586,0.03797805309295654
agglomerative,0.68,3988,999,0.7580307926249762,0.036354124546051025
agglomerative,0.68,4043,999,0.7684850788823417,0.03449904918670654
agglomerative,0.68,4098,999,0.7789393651397073,0.03274500370025635
agglomerative,0.68,4154,999,0.7895837293290249,0.031236112117767334
agglomerative,0.68,4209,999,0.8000380155863904,0.029815673828125
agglomerative,0.68,4264,999,0.810492301843756,0.028199374675750732
agglomerative,0.68,4320,999,0.8211366660330736,0.026737749576568604
agglomerative,0.68,4375,999,0.8315909522904391,0.025334477424621582
agglomerative,0.68,4430,999,0.8420452385478046,0.023583948612213135
agglomerative,0.68,4486,999,0.8526896027371222,0.022075414657592773
agglomerative,0.68,4541,999,0.8631438889944877,0.020731329917907715
agglomerative,0.68,4597,999,0.8737882531838054,0.019293546676635742
agglomerative,0.68,4652,999,0.8842425394411709,0.017987430095672607
agglomerative,0.68,4707,999,0.8946968256985364,0.016705751419067383
agglomerative,0.68,4763,999,0.9053411898878541,0.015252411365509033
agglomerative,0.68,4818,999,0.9157954761452195,0.013816118240356445
agglomerative,0.68,4873,999,0.926249762402585,0.012337803840637207
agglomerative,0.68,4929,999,0.9368941265919026,0.010680317878723145
agglomerative,0.68,4984,999,0.9473484128492682,0.009022057056427002
agglomerative,0.68,5040,999,0.9579927770385859,0.007241666316986084
agglomerative,0.68,5095,999,0.9684470632959513,0.005234420299530029
agglomerative,0.68,5150,999,0.9789013495533169,0.0029491186141967773
agglomerative,0.68,5206,999,0.9895457137426344,0.0004096031188964844
agglomerative,0.68,5261,999,1.0,0.0
agglomerative,0.6900000000000001,1,999,0.00019007793195210037,0.9923343062400818
agglomerative,0.6900000000000001,56,999,0.01064436418931762,0.9842198491096497
agglomerative,0.6900000000000001,112,999,0.02128872837863524,0.8629456758499146
agglomerative,0.6900000000000001,167,999,0.03174301463600076,0.7538407444953918
agglomerative,0.6900000000000001,222,999,0.04219730089336628,0.6658107042312622
agglomerative,0.6900000000000001,278,999,0.0528416650826839,0.6110719442367554
agglomerative,0.6900000000000001,333,999,0.06329595134004942,0.5644984245300293
agglomerative,0.6900000000000001,389,999,0.07394031552936704,0.5264996290206909
agglomerative,0.6900000000000001,444,999,0.08439460178673255,0.4926795959472656
agglomerative,0.6900000000000001,499,999,0.09484888804409808,0.4603003263473511
agglomerative,0.6900000000000001,555,999,0.1054932522334157,0.43031615018844604
agglomerative,0.6900000000000001,610,999,0.11594753849078122,0.4060191512107849
agglomerative,0.6900000000000001,665,999,0.12640182474814673,0.3740363121032715
agglomerative,0.6900000000000001,721,999,0.13704618893746437,0.3516915440559387
agglomerative,0.6900000000000001,776,999,0.14750047519482987,0.3248271346092224
agglomerative,0.6900000000000001,832,999,0.1581448393841475,0.30306321382522583
agglomerative,0.6900000000000001,887,999,0.16859912564151303,0.2894378900527954
agglomerative,0.6900000000000001,942,999,0.17905341189887855,0.2752687335014343
agglomerative,0.6900000000000001,998,999,0.18969777608819616,0.2543463110923767
agglomerative,0.6900000000000001,1053,999,0.20015206234556168,0.23725289106369019
agglomerative,0.6900000000000001,1108,999,0.2106063486029272,0.2242555022239685
agglomerative,0.6900000000000001,1164,999,0.2212507127922448,0.20734643936157227
agglomerative,0.6900000000000001,1219,999,0.23170499904961034,0.19571280479431152
agglomerative,0.6900000000000001,1274,999,0.24215928530697586,0.1840304136276245
agglomerative,0.6900000000000001,1330,999,0.25280364949629347,0.1721785068511963
agglomerative,0.6900000000000001,1385,999,0.263257935753659,0.16719216108322144
agglomerative,0.6900000000000001,1441,999,0.2739022999429766,0.1634414792060852
agglomerative,0.6900000000000001,1496,999,0.28435658620034215,0.15924912691116333
agglomerative,0.6900000000000001,1551,999,0.29481087245770765,0.15645593404769897
agglomerative,0.6900000000000001,1607,999,0.3054552366470253,0.15323573350906372
agglomerative,0.6900000000000001,1662,999,0.3159095229043908,0.15019100904464722
agglomerative,0.6900000000000001,1717,999,0.32636380916175634,0.1459687352180481
agglomerative,0.6900000000000001,1773,999,0.3370081733510739,0.14281851053237915
agglomerative,0.6900000000000001,1828,999,0.34746245960843947,0.140159010887146
agglomerative,0.6900000000000001,1884,999,0.3581068237977571,0.13690394163131714
agglomerative,0.6900000000000001,1939,999,0.3685611100551226,0.13426899909973145
agglomerative,0.6900000000000001,1994,999,0.3790153963124881,0.13159167766571045
agglomerative,0.6900000000000001,2050,999,0.38965976050180573,0.12886649370193481
agglomerative,0.6900000000000001,2105,999,0.4001140467591713,0.12594813108444214
agglomerative,0.6900000000000001,2160,999,0.4105683330165368,0.1229131817817688
agglomerative,0.6900000000000001,2216,999,0.4212126972058544,0.12008720636367798
agglomerative,0.6900000000000001,2271,999,0.4316669834632199,0.11716151237487793
agglomerative,0.6900000000000001,2326,999,0.44212126972058546,0.11449766159057617
agglomerative,0.6900000000000001,2382,999,0.45276563390990304,0.11183333396911621
agglomerative,0.6900000000000001,2437,999,0.4632199201672686,0.10889309644699097
agglomerative,0.6900000000000001,2493,999,0.4738642843565862,0.10609936714172363
agglomerative,0.6900000000000001,2548,999,0.4843185706139517,0.10293132066726685
agglomerative,0.6900000000000001,2603,999,0.4947728568713172,0.10010349750518799
agglomerative,0.6900000000000001,2659,999,0.5054172210606349,0.09711062908172607
agglomerative,0.6900000000000001,2714,999,0.5158715073180004,0.09375113248825073
agglomerative,0.6900000000000001,2769,999,0.5263257935753659,0.09072452783584595
agglomerative,0.6900000000000001,2825,999,0.5369701577646835,0.08808726072311401
agglomerative,0.6900000000000001,2880,999,0.547424444022049,0.08492696285247803
agglomerative,0.6900000000000001,2936,999,0.5580688082113666,0.08232516050338745
agglomerative,0.6900000000000001,2991,999,0.5685230944687322,0.07949012517929077
agglomerative,0.6900000000000001,3046,999,0.5789773807260977,0.0767507553100586
agglomerative,0.6900000000000001,3102,999,0.5896217449154153,0.07412540912628174
agglomerative,0.6900000000000001,3157,999,0.6000760311727809,0.07114183902740479
agglomerative,0.6900000000000001,3212,999,0.6105303174301464,0.06834518909454346
agglomerative,0.6900000000000001,3268,999,0.621174681619464,0.06537806987762451
agglomerative,0.6900000000000001,3323,999,0.6316289678768295,0.06254756450653076
agglomerative,0.6900000000000001,3378,999,0.642083254134195,0.05993247032165527
agglomerative,0.6900000000000001,3434,999,0.6527276183235127,0.05736362934112549
agglomerative,0.6900000000000001,3489,999,0.6631819045808781,0.054743826389312744
agglomerative,0.6900000000000001,3545,999,0.6738262687701958,0.052416443824768066
agglomerative,0.6900000000000001,3600,999,0.6842805550275614,0.05016237497329712
agglomerative,0.6900000000000001,3655,999,0.6947348412849268,0.048027992248535156
agglomerative,0.6900000000000001,3711,999,0.7053792054742445,0.045967817306518555
agglomerative,0.6900000000000001,3766,999,0.7158334917316099,0.04371440410614014
agglomerative,0.6900000000000001,3821,999,0.7262877779889755,0.04169732332229614
agglomerative,0.6900000000000001,3877,999,0.7369321421782931,0.03981739282608032
agglomerative,0.6900000000000001,3932,999,0.7473864284356586,0.037978172302246094
agglomerative,0.6900000000000001,3988,999,0.7580307926249762,0.0363539457321167
agglomerative,0.6900000000000001,4043,999,0.7684850788823417,0.03449904918670654
agglomerative,0.6900000000000001,4098,999,0.7789393651397073,0.03274458646774292
agglomerative,0.6900000000000001,4154,999,0.7895837293290249,0.031235814094543457
agglomerative,0.6900000000000001,4209,999,0.8000380155863904,0.029815375804901123
agglomerative,0.6900000000000001,4264,999,0.810492301843756,0.028199374675750732
agglomerative,0.6900000000000001,4320,999,0.8211366660330736,0.02673804759979248
agglomerative,0.6900000000000001,4375,999,0.8315909522904391,0.02533477544784546
agglomerative,0.6900000000000001,4430,999,0.8420452385478046,0.023584365844726562
agglomerative,0.6900000000000001,4486,999,0.8526896027371222,0.022075772285461426
agglomerative,0.6900000000000001,4541,999,0.8631438889944877,0.02073138952255249
agglomerative,0.6900000000000001,4597,999,0.8737882531838054,0.019293606281280518
agglomerative,0.6900000000000001,4652,999,0.8842425394411709,0.017987608909606934
agglomerative,0.6900000000000001,4707,999,0.8946968256985364,0.016706228256225586
agglomerative,0.6900000000000001,4763,999,0.9053411898878541,0.015252411365509033
agglomerative,0.6900000000000001,4818,999,0.9157954761452195,0.013815999031066895
agglomerative,0.6900000000000001,4873,999,0.926249762402585,0.012337982654571533
agglomerative,0.6900000000000001,4929,999,0.9368941265919026,0.010680198669433594
agglomerative,0.6900000000000001,4984,999,0.9473484128492682,0.009021878242492676
agglomerative,0.6900000000000001,5040,999,0.9579927770385859,0.007241606712341309
agglomerative,0.6900000000000001,5095,999,0.9684470632959513,0.00523453950881958
agglomerative,0.6900000000000001,5150,999,0.9789013495533169,0.002948939800262451
agglomerative,0.6900000000000001,5206,999,0.9895457137426344,0.000409543514251709
agglomerative,0.6900000000000001,5261,999,1.0,0.0
agglomerative,0.7000000000000001,1,999,0.00019007793195210037,0.993119478225708
agglomerative,0.7000000000000001,56,999,0.01064436418931762,0.9883908033370972
agglomerative,0.7000000000000001,112,999,0.02128872837863524,0.9725862145423889
agglomerative,0.7000000000000001,167,999,0.03174301463600076,0.8291332721710205
agglomerative,0.7000000000000001,222,999,0.04219730089336628,0.7333074808120728
agglomerative,0.7000000000000001,278,999,0.0528416650826839,0.6592501401901245
agglomerative,0.7000000000000001,333,999,0.06329595134004942,0.6155521869659424
agglomerative,0.7000000000000001,389,999,0.07394031552936704,0.5707768797874451
agglomerative,0.7000000000000001,444,999,0.08439460178673255,0.5365803837776184
agglomerative,0.7000000000000001,499,999,0.09484888804409808,0.5007236003875732
agglomerative,0.7000000000000001,555,999,0.1054932522334157,0.46756017208099365
agglomerative,0.7000000000000001,610,999,0.11594753849078122,0.43700170516967773
agglomerative,0.7000000000000001,665,999,0.12640182474814673,0.41116952896118164
agglomerative,0.7000000000000001,721,999,0.13704618893746437,0.3818572759628296
agglomerative,0.7000000000000001,776,999,0.14750047519482987,0.35554301738739014
agglomerative,0.7000000000000001,832,999,0.1581448393841475,0.32988476753234863
agglomerative,0.7000000000000001,887,999,0.16859912564151303,0.30279868841171265
agglomerative,0.7000000000000001,942,999,0.17905341189887855,0.2908126711845398
agglomerative,0.7000000000000001,998,999,0.18969777608819616,0.2793447971343994
agglomerative,0.7000000000000001,1053,999,0.20015206234556168,0.26200276613235474
agglomerative,0.7000000000000001,1108,999,0.2106063486029272,0.23971199989318848
agglomerative,0.7000000000000001,1164,999,0.2212507127922448,0.2210381031036377
agglomerative,0.7000000000000001,1219,999,0.23170499904961034,0.20937424898147583
agglomerative,0.7000000000000001,1274,999,0.24215928530697586,0.19692617654800415
agglomerative,0.7000000000000001,1330,999,0.25280364949629347,0.18408203125
agglomerative,0.7000000000000001,1385,999,0.263257935753659,0.1702587604522705
agglomerative,0.7000000000000001,1441,999,0.2739022999429766,0.16333502531051636
agglomerative,0.7000000000000001,1496,999,0.28435658620034215,0.15950936079025269
agglomerative,0.7000000000000001,1551,999,0.29481087245770765,0.15592914819717407
agglomerative,0.7000000000000001,1607,999,0.3054552366470253,0.1528072953224182
agglomerative,0.7000000000000001,1662,999,0.3159095229043908,0.14912325143814087
agglomerative,0.7000000000000001,1717,999,0.32636380916175634,0.1461588740348816
agglomerative,0.7000000000000001,1773,999,0.3370081733510739,0.14327365159988403
agglomerative,0.7000000000000001,1828,999,0.34746245960843947,0.1403958797454834
agglomerative,0.7000000000000001,1884,999,0.3581068237977571,0.13703447580337524
agglomerative,0.7000000000000001,1939,999,0.3685611100551226,0.13403010368347168
agglomerative,0.7000000000000001,1994,999,0.3790153963124881,0.1311722993850708
agglomerative,0.7000000000000001,2050,999,0.38965976050180573,0.12867087125778198
agglomerative,0.7000000000000001,2105,999,0.4001140467591713,0.12588167190551758
agglomerative,0.7000000000000001,2160,999,0.4105683330165368,0.12279969453811646
agglomerative,0.7000000000000001,2216,999,0.4212126972058544,0.12004965543746948
agglomerative,0.7000000000000001,2271,999,0.4316669834632199,0.11713653802871704
agglomerative,0.7000000000000001,2326,999,0.44212126972058546,0.11449360847473145
agglomerative,0.7000000000000001,2382,999,0.45276563390990304,0.11183357238769531
agglomerative,0.7000000000000001,2437,999,0.4632199201672686,0.1088528037071228
agglomerative,0.7000000000000001,2493,999,0.4738642843565862,0.10616469383239746
agglomerative,0.7000000000000001,2548,999,0.4843185706139517,0.10294461250305176
agglomerative,0.7000000000000001,2603,999,0.4947728568713172,0.10011708736419678
agglomerative,0.7000000000000001,2659,999,0.5054172210606349,0.0971192717552185
agglomerative,0.7000000000000001,2714,999,0.5158715073180004,0.09367072582244873
agglomerative,0.7000000000000001,2769,999,0.5263257935753659,0.09071314334869385
agglomerative,0.7000000000000001,2825,999,0.5369701577646835,0.08808702230453491
agglomerative,0.7000000000000001,2880,999,0.547424444022049,0.08492642641067505
agglomerative,0.7000000000000001,2936,999,0.5580688082113666,0.08232486248016357
agglomerative,0.7000000000000001,2991,999,0.5685230944687322,0.07949018478393555
agglomerative,0.7000000000000001,3046,999,0.5789773807260977,0.07675057649612427
agglomerative,0.7000000000000001,3102,999,0.5896217449154153,0.07412517070770264
agglomerative,0.7000000000000001,3157,999,0.6000760311727809,0.07114148139953613
agglomerative,0.7000000000000001,3212,999,0.6105303174301464,0.06834489107131958
agglomerative,0.7000000000000001,3268,999,0.621174681619464,0.06537771224975586
agglomerative,0.7000000000000001,3323,999,0.6316289678768295,0.06254750490188599
agglomerative,0.7000000000000001,3378,999,0.642083254134195,0.05993229150772095
agglomerative,0.7000000000000001,3434,999,0.6527276183235127,0.05736351013183594
agglomerative,0.7000000000000001,3489,999,0.6631819045808781,0.05474352836608887
agglomerative,0.7000000000000001,3545,999,0.6738262687701958,0.05241596698760986
agglomerative,0.7000000000000001,3600,999,0.6842805550275614,0.05016225576400757
agglomerative,0.7000000000000001,3655,999,0.6947348412849268,0.048027992248535156
agglomerative,0.7000000000000001,3711,999,0.7053792054742445,0.045967817306518555
agglomerative,0.7000000000000001,3766,999,0.7158334917316099,0.04371458292007446
agglomerative,0.7000000000000001,3821,999,0.7262877779889755,0.041697144508361816
agglomerative,0.7000000000000001,3877,999,0.7369321421782931,0.0398176908493042
agglomerative,0.7000000000000001,3932,999,0.7473864284356586,0.03797799348831177
agglomerative,0.7000000000000001,3988,999,0.7580307926249762,0.03635376691818237
agglomerative,0.7000000000000001,4043,999,0.7684850788823417,0.034498751163482666
agglomerative,0.7000000000000001,4098,999,0.7789393651397073,0.03274470567703247
agglomerative,0.7000000000000001,4154,999,0.7895837293290249,0.031235694885253906
agglomerative,0.7000000000000001,4209,999,0.8000380155863904,0.02981555461883545
agglomerative,0.7000000000000001,4264,999,0.810492301843756,0.02819967269897461
agglomerative,0.7000000000000001,4320,999,0.8211366660330736,0.026737987995147705
agglomerative,0.7000000000000001,4375,999,0.8315909522904391,0.02533513307571411
agglomerative,0.7000000000000001,4430,999,0.8420452385478046,0.023584365844726562
agglomerative,0.7000000000000001,4486,999,0.8526896027371222,0.022075653076171875
agglomerative,0.7000000000000001,4541,999,0.8631438889944877,0.020731687545776367
agglomerative,0.7000000000000001,4597,999,0.8737882531838054,0.01929384469985962
agglomerative,0.7000000000000001,4652,999,0.8842425394411709,0.01798766851425171
agglomerative,0.7000000000000001,4707,999,0.8946968256985364,0.016706228256225586
agglomerative,0.7000000000000001,4763,999,0.9053411898878541,0.015252888202667236
agglomerative,0.7000000000000001,4818,999,0.9157954761452195,0.013815999031066895
agglomerative,0.7000000000000001,4873,999,0.926249762402585,0.012337684631347656
agglomerative,0.7000000000000001,4929,999,0.9368941265919026,0.010680198669433594
agglomerative,0.7000000000000001,4984,999,0.9473484128492682,0.0090218186378479
agglomerative,0.7000000000000001,5040,999,0.9579927770385859,0.007241606712341309
agglomerative,0.7000000000000001,5095,999,0.9684470632959513,0.005234420299530029
agglomerative,0.7000000000000001,5150,999,0.9789013495533169,0.0029491782188415527
agglomerative,0.7000000000000001,5206,999,0.9895457137426344,0.0004096031188964844
agglomerative,0.7000000000000001,5261,999,1.0,0.0
agglomerative,0.71,1,999,0.00019007793195210037,0.9938126802444458
agglomerative,0.71,56,999,0.01064436418931762,0.9854020476341248
agglomerative,0.71,112,999,0.02128872837863524,0.9825856685638428
agglomerative,0.71,167,999,0.03174301463600076,0.9538544416427612
agglomerative,0.71,222,999,0.04219730089336628,0.8206068873405457
agglomerative,0.71,278,999,0.0528416650826839,0.7380002737045288
agglomerative,0.71,333,999,0.06329595134004942,0.6725820899009705
agglomerative,0.71,389,999,0.07394031552936704,0.6280198097229004
agglomerative,0.71,444,999,0.08439460178673255,0.5893075466156006
agglomerative,0.71,499,999,0.09484888804409808,0.550150990486145
agglomerative,0.71,555,999,0.1054932522334157,0.5151598453521729
agglomerative,0.71,610,999,0.11594753849078122,0.48355865478515625
agglomerative,0.71,665,999,0.12640182474814673,0.44708549976348877
agglomerative,0.71,721,999,0.13704618893746437,0.41809898614883423
agglomerative,0.71,776,999,0.14750047519482987,0.3930799961090088
agglomerative,0.71,832,999,0.1581448393841475,0.3637183904647827
agglomerative,0.71,887,999,0.16859912564151303,0.341621994972229
agglomerative,0.71,942,999,0.17905341189887855,0.3161366581916809
agglomerative,0.71,998,999,0.18969777608819616,0.2920812964439392
agglomerative,0.71,1053,999,0.20015206234556168,0.27925819158554077
agglomerative,0.71,1108,999,0.2106063486029272,0.2662685513496399
